ESPORTSTMNT01_2690227;complete;3;Blue;mid;VicLa;KT Rolster Challengers;oe:team:b9733b8e8aa341319bbaf1035198a28;Zoe;1
ESPORTSTMNT01_2690227;complete;4;Blue;bot;Noah;KT Rolster Challengers;oe:team:b9733b8e8aa341319bbaf1035198a28;Aphelios;1
ESPORTSTMNT01_2690227;complete;5;Blue;sup;Rebel;KT Rolster Challengers;oe:team:b9733b8e8aa341319bbaf1035198a28;Yuumi;1
ESPORTSTMNT01_2690227;complete;6;Red;top;Zest;Gen.G Challengers;oe:team:ff0118d68f738d57ce78b30839e4f16;Graves;0
ESPORTSTMNT01_2690227;complete;7;Red;jng;Winner;Gen.G Challengers;oe:team:ff0118d68f738d57ce78b30839e4f16;Xin Zhao;0
ESPORTSTMNT01_2690227;complete;8;Red;mid;Ophelia;Gen.G Challengers;oe:team:ff0118d68f738d57ce78b30839e4f16;Viktor;0
ESPORTSTMNT01_2690227;complete;9;Red;bot;Peyz;Gen.G Challengers;oe:team:ff0118d68f738d57ce78b30839e4f16;Jhin;0
ESPORTSTMNT01_2690227;complete;10;Red;sup;Lospa;Gen.G Challengers;oe:team:ff0118d68f738d57ce78b30839e4f16;Leona;0
ESPORTSTMNT01_2690227;complete;100;Blue;team;;KT Rolster Challengers;oe:team:b9733b8e8aa341319bbaf1035198a28;;1
ESPORTSTMNT01_2690227;complete;200;Red;team;;Gen.G Challengers;oe:team:ff0118d68f738d57ce78b30839e4f16;;0
8401-8401_game_2;partial;1;Blue;top;shanji;Oh My God;oe:team:f4c4528c6981e104a11ea7548630c23;Rumble;1
8401-8401_game_2;partial;2;Blue;jng;Aki;Oh My God;oe:team:f4c4528c6981e104a11ea7548630c23;Xin Zhao;1
8401-8401_game_2;partial;3;Blue;mid;Creme;Oh My God;oe:team:f4c4528c6981e104a11ea7548630c23;Corki;1
8401-8401_game_2;partial;4;Blue;bot;Able;Oh My God;oe:team:f4c4528c6981e104a11ea7548630c23;Jinx;1
8401-8401_game_2;partial;5;Blue;sup;COLD;Oh My God;oe:team:f4c4528c6981e104a11ea7548630c23;Rakan;1
8401-8401_game_2;partial;6;Red;top;New;ThunderTalk Gaming;oe:team:df80f468a3f9a722df056fe9104f052;Gangplank;0
8401-8401_game_2;partial;7;Red;jng;frigid;ThunderTalk Gaming;oe:team:df80f468a3f9a722df056fe9104f052;Lee Sin;0
8401-8401_game_2;partial;8;Red;mid;Captain;ThunderTalk Gaming;oe:team:df80f468a3f9a722df056fe9104f052;Twisted Fate;0
8401-8401_game_2;partial;9;Red;bot;Puff;ThunderTalk Gaming;oe:team:df80f468a3f9a722df056fe9104f052;Ziggs;0
8401-8401_game_2;partial;10;Red;sup;Southwind;ThunderTalk Gaming;oe:team:df80f468a3f9a722df056fe9104f052;Leona;0
8401-8401_game_2;partial;100;Blue;team;;Oh My God;oe:team:f4c4528c6981e104a11ea7548630c23;;1
8401-8401_game_2;partial;200;Red;team;;ThunderTalk Gaming;oe:team:df80f468a3f9a722df056fe9104f052;;0
ESPORTSTMNT01_2690255;complete;1;Blue;top;Thanatos;DWG KIA Challengers;oe:team:6ade097e0260f32abcd4165c83b8795;Gragas;0
ESPORTSTMNT01_2690255;complete;2;Blue;jng;Lucid;DWG KIA Challengers;oe:team:6ade097e0260f32abcd4165c83b8795;Jarvan IV;0
ESPORTSTMNT01_2690255;complete;3;Blue;mid;Pullbae;DWG KIA Challengers;oe:team:6ade097e0260f32abcd4165c83b8795;Vex;0
ESPORTSTMNT01_2690255;complete;4;Blue;bot;Rahel;DWG KIA Challengers;oe:team:6ade097e0260f32abcd4165c83b8795;Caitlyn;0
ESPORTSTMNT01_2690255;complete;5;Blue;sup;Bible;DWG KIA Challengers;oe:team:6ade097e0260f32abcd4165c83b8795;Lux;0
ESPORTSTMNT01_2690255;complete;6;Red;top;Clear;DRX Challengers;oe:team:55b3d6b2c940afa4e24978c55dfea27;Yone;1
ESPORTSTMNT01_2690255;complete;7;Red;jng;Peach;DRX Challengers;oe:team:55b3d6b2c940afa4e24978c55dfea27;Xin Zhao;1
ESPORTSTMNT01_2690255;complete;8;Red;mid;SeTab;DRX Challengers;oe:team:55b3d6b2c940afa4e24978c55dfea27;Akali;1
ESPORTSTMNT01_2690255;complete;9;Red;bot;Pleata;DRX Challengers;oe:team:55b3d6b2c940afa4e24978c55dfea27;Jhin;1
ESPORTSTMNT01_2690255;complete;10;Red;sup;Jun;DRX Challengers;oe:team:55b3d6b2c940afa4e24978c55dfea27;Pyke;1
ESPORTSTMNT01_2690255;complete;100;Blue;team;;DWG KIA Challengers;oe:team:6ade097e0260f32abcd4165c83b8795;;0
ESPORTSTMNT01_2690255;complete;200;Red;team;;DRX Challengers;oe:team:55b3d6b2c940afa4e24978c55dfea27;;1
8402-8402_game_1;partial;1;Blue;top;xiaolaohu;FunPlus Phoenix;oe:team:33d17f3717f58e12a3da80b377221fb;Graves;1
8402-8402_game_1;partial;2;Blue;jng;Beichuan;FunPlus Phoenix;oe:team:33d17f3717f58e12a3da80b377221fb;Viego;1
8402-8402_game_1;partial;3;Blue;mid;gori;FunPlus Phoenix;oe:team:33d17f3717f58e12a3da80b377221fb;Corki;1
8402-8402_game_1;partial;4;Blue;bot;Lwx;FunPlus Phoenix;oe:team:33d17f3717f58e12a3da80b377221fb;Jinx;1
8402-8402_game_1;partial;5;Blue;sup;Hang;FunPlus Phoenix;oe:team:33d17f3717f58e12a3da80b377221fb;Thresh;1
8402-8402_game_1;partial;6;Red;top;Bin;Royal Never Give Up;oe:team:73f3126d91d35faa5d5ce34abadb865;Jayce;0
8402-8402_game_1;partial;7;Red;jng;Wei;Royal Never Give Up;oe:team:73f3126d91d35faa5d5ce34abadb865;Xin Zhao;0
8402-8402_game_1;partial;8;Red;mid;Xiaohu;Royal Never Give Up;oe:team:73f3126d91d35faa5d5ce34abadb865;Viktor;0
8402-8402_game_1;partial;9;Red;bot;GALA;Royal Never Give Up;oe:team:73f3126d91d35faa5d5ce34abadb865;Jhin;0
8402-8402_game_1;partial;10;Red;sup;Ming;Royal Never Give Up;oe:team:73f3126d91d35faa5d5ce34abadb865;Sett;0
8402-8402_game_1;partial;100;Blue;team;;FunPlus Phoenix;oe:team:33d17f3717f58e12a3da80b377221fb;;1
8402-8402_game_1;partial;200;Red;team;;Royal Never Give Up;oe:team:73f3126d91d35faa5d5ce34abadb865;;0
ESPORTSTMNT01_2690264;complete;1;Blue;top;IlllIma;Kwangdong Freecs Challengers;oe:team:ce666ec5e91131390b04ed14a858cb1;Graves;1
ESPORTSTMNT01_2690264;complete;2;Blue;jng;Citrus;Kwangdong Freecs Challengers;oe:team:ce666ec5e91131390b04ed14a858cb1;Xin Zhao;1
ESPORTSTMNT01_2690264;complete;3;Blue;mid;BuLLDoG;Kwangdong Freecs Challengers;oe:team:ce666ec5e91131390b04ed14a858cb1;Twisted Fate;1
ESPORTSTMNT01_2690264;complete;4;Blue;bot;Bull;Kwangdong Freecs Challengers;oe:team:ce666ec5e91131390b04ed14a858cb1;Caitlyn;1
ESPORTSTMNT01_2690264;complete;5;Blue;sup;Minit;Kwangdong Freecs Challengers;oe:team:ce666ec5e91131390b04ed14a858cb1;Lux;1
ESPORTSTMNT01_2690264;complete;6;Red;top;LukaLux;Hanwha Life Esports Challengers;oe:team:2a5e5fceaa40b335ebc6b49359abf62;Gwen;0
ESPORTSTMNT01_2690264;complete;7;Red;jng;Seonbi;Hanwha Life Esports Challengers;oe:team:2a5e5fceaa40b335ebc6b49359abf62;Viego;0
ESPORTSTMNT01_2690264;complete;8;Red;mid;Roamer;Hanwha Life Esports Challengers;oe:team:2a5e5fceaa40b335ebc6b49359abf62;Sylas;0
ESPORTSTMNT01_2690264;complete;9;Red;bot;Cheoni;Hanwha Life Esports Challengers;oe:team:2a5e5fceaa40b335ebc6b49359abf62;Aphelios;0
ESPORTSTMNT01_2690264;complete;10;Red;sup;Baut;Hanwha Life Esports Challengers;oe:team:2a5e5fceaa40b335ebc6b49359abf62;Leona;0
ESPORTSTMNT01_2690264;complete;100;Blue;team;;Kwangdong Freecs Challengers;oe:team:ce666ec5e91131390b04ed14a858cb1;;1
ESPORTSTMNT01_2690264;complete;200;Red;team;;Hanwha Life Esports Challengers;oe:team:2a5e5fceaa40b335ebc6b49359abf62;;0
8402-8402_game_2;partial;1;Blue;top;xiaolaohu;FunPlus Phoenix;oe:team:33d17f3717f58e12a3da80b377221fb;Gwen;0
8402-8402_game_2;partial;2;Blue;jng;Beichuan;FunPlus Phoenix;oe:team:33d17f3717f58e12a3da80b377221fb;Viego;0
8402-8402_game_2;partial;3;Blue;mid;gori;FunPlus Phoenix;oe:team:33d17f3717f58e12a3da80b377221fb;Viktor;0
8402-8402_game_2;partial;4;Blue;bot;Lwx;FunPlus Phoenix;oe:team:33d17f3717f58e12a3da80b377221fb;Caitlyn;0
8402-8402_game_2;partial;5;Blue;sup;Hang;FunPlus Phoenix;oe:team:33d17f3717f58e12a3da80b377221fb;Lux;0
8402-8402_game_2;partial;6;Red;top;Bin;Royal Never Give Up;oe:team:73f3126d91d35faa5d5ce34abadb865;Jax;1
8402-8402_game_2;partial;7;Red;jng;Wei;Royal Never Give Up;oe:team:73f3126d91d35faa5d5ce34abadb865;Xin Zhao;1
8402-8402_game_2;partial;8;Red;mid;Xiaohu;Royal Never Give Up;oe:team:73f3126d91d35faa5d5ce34abadb865;Zoe;1
8402-8402_game_2;partial;9;Red;bot;GALA;Royal Never Give Up;oe:team:73f3126d91d35faa5d5ce34abadb865;Jhin;1
8402-8402_game_2;partial;10;Red;sup;Ming;Royal Never Give Up;oe:team:73f3126d91d35faa5d5ce34abadb865;Karma;1
